Year,All Pharmacotherapy Prescriptions,Nicotine Replacement Therapy (NRT) Prescriptions,Bupropion (Zyban) Prescriptions,Varenicline (Champix) Prescriptions,Net Ingredient Cost of All Pharmacotherapies,Net Ingredient Cost of Nicotine Replacement Therapies (NRT),Net Ingredient Cost of Bupropion (Zyban),Net Ingredient Cost of Varenicline (Champix),"Tobacco Price
Index","Retail Prices
Index",Tobacco Price Index Relative to Retail Price Index,Real Households' Disposable Income,Affordability of Tobacco Index,Household Expenditure on Tobacco,Household Expenditure Total,Expenditure on Tobacco as a Percentage of Expenditure,ICD10 Code,ICD10 Diagnosis,Diagnosis Type,Metric,Sex,Value,ICD10 Code_fat,ICD10 Diagnosis_fat,Diagnosis Type_fat,Metric_fat,Sex_fat,Value_fat,Method,Sex_smk,16 and Over,16-24,25-34,35-49,50-59,60 and Over
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,2702,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,2702,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,2702,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,252,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,252,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,252,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,Female,1285,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,Female,1285,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,Female,1285,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,All codes,All deaths,All deaths,Attributable number,Female,32600,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,All codes,All deaths,All deaths,Attributable number,Female,32600,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,All codes,All deaths,All deaths,Attributable number,Female,32600,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C00-D48,All cancers,All cancers,Attributable number,Female,13600,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C00-D48,All cancers,All cancers,Attributable number,Female,13600,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C00-D48,All cancers,All cancers,Attributable number,Female,13600,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Female,10300,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Female,10300,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Female,10300,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Female,8100,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Female,8100,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Female,8100,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Female,600,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Female,600,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Female,600,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,9100,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,9100,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,9100,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,300,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,300,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,300,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,1300,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,1300,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,1300,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,400,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,400,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,400,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,200,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,200,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,200,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,900,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,900,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,900,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,1000,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,1000,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,1000,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,100,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,400,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,400,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,400,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,7700,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,7700,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,7700,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,2300,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,2300,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,2300,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1500,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1500,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1500,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,3200,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,3200,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,3200,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,300,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,300,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,300,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1400,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1400,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1400,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1600,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1600,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1600,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,0,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,0,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,0,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,600,Weighted,,21.0,25.0,26.0,25.0,21.0,14.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,600,Weighted,Male,22.0,24.0,27.0,26.0,22.0,15.0
2009,,,,,,,,,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,600,Weighted,Female,20.0,26.0,24.0,23.0,20.0,13.0
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,All codes,All admissions,All admissions,Number of admissions,,9742483,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All diseases which can be caused by smoking,All diseases which can be caused by smoking,Number of admissions,,1493491,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,C00-D48,All cancers,All cancers,Number of admissions,,1415100,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,J00-J99,All respiratory diseases,All respiratory diseases,Number of admissions,,453196,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,I00-I99,All circulatory diseases,All circulatory diseases,Number of admissions,,877906,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of admissions,,1242095,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of admissions,,82867,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of admissions,,18808,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,C15,Oesophagus,Cancers which can be caused by smoking,Number of admissions,,30623,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,C32,Larynx,Cancers which can be caused by smoking,Number of admissions,,4728,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,,6950,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,,83777,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,,13891,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,,21155,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,,23186,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,,10084,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of admissions,,34444,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of admissions,,6124,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,,104440,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,,120820,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,,249615,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,,282370,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,,41318,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,,100582,,,,,,,,,,,,,,
2009/10,2483.0,1559.0,47.0,877.0,63425.0,31429.0,2060.0,29936.0,,,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of admissions,,11790,,,,,,,,,,,,,,
